1432680,0
1529710,1
1337490,0
1217280,1
1427990,1
1432900,1
1293290,1
1738980,1
1045450,0
1604440,1
1304140,1
1513720,1
1277960,1
1302170,1
1216620,0
1292970,0
1561010,1
1328970,0
1304420,1
1415680,1
1272180,1
1514960,1
1181040,0
1108650,0
1334480,0
1612480,1
1174560,1
1335900,0
1099480,0
1239910,1
1171620,0
1036630,0
1387450,1
1255390,0
1256740,0
1224720,0
1442580,1
1123300,0
1339560,0
1088760,0
1297840,1
1311250,0
1339010,1
1292240,0
1324190,0
1426660,0
1380970,0
1296080,0
1373160,1
1348390,0
1149230,0
1267270,0
1425220,1
1275450,1
1309560,1
1283050,0
1152980,0
1056520,0
1073460,0
1221670,0
1331610,0
1403630,1
1445580,0
1360940,1
1120120,0
1435930,0
1193960,0
1251400,0
1472670,1
1249000,1
1150840,0
1360300,0
1206190,0
1524420,1
1420360,1
1442620,1
1399480,1
1263510,0
1113160,0
1065730,0
1400400,1
1231860,1
1224240,1
1294620,1
1472660,1
1191760,0
1279150,1
1278530,1
1707500,1
1553220,1
1222340,1
1487580,1
1238940,1
1206380,0
1113280,1
1226980,1
1266160,1
1433150,0
1337030,1
1175580,0
1287760,0
1384100,1
1496980,1
1192080,1
1453370,1
1324140,1
1300960,1
1380300,1
1410180,1
1299250,1
1533040,1
1237310,1
1250600,1
1036170,0
1385400,1
1259370,0
1310610,1
1312820,0
1258580,0
1291100,1
1158710,0
1208460,1
1395230,1
1361670,0
1365660,0
1214040,0
1156530,1
1314570,1
1352080,0
1435790,1
1170250,0
1264730,0
1416660,1
1460620,0
1460220,1
1303000,0
1374770,0
1263900,1
1285520,1
1172640,0
1102600,0
1242850,1
1478070,0
1141630,0
1294110,1
1199880,0
1314640,1
1121020,0
1234040,0
1440230,1
1195150,0
1392290,0
1260740,0
1406930,1
1395330,1
1662270,1
1214790,0
1253980,0
1184280,0
1330350,0
1326100,1
1498010,1
1325480,1
1426060,1
1252060,1
1503540,1
1198220,0
1131600,0
1387640,0
1596670,1
1334690,0
1226550,1
1317550,1
1457590,1
1405110,1
1235080,0
1236180,0
1481110,1
1253100,1
1251570,0
1451760,1
1349980,0
1184030,0
1284890,0
1411010,1
1248790,0
1280650,0
1355530,1
1415440,1
1266500,0
1214100,0
1353640,0
1597810,1
1230920,0
1267100,1
1197180,0
1323370,0
1239570,0
1246900,1
1339840,1
1325530,0
1166840,0
1299820,1
1342030,1
1152580,0
1329570,1
1412110,1
1263800,1
1515450,1
1147820,0
1188370,0
1191890,0
1334100,0
1430720,1
1315330,0
1405710,0
1302800,0
1389130,1
1310910,1
998597,0
1243870,0
1566340,1
1137550,0
1304280,1
1253460,1
1479750,1
1696660,1
1260140,1
1217920,0
1412360,1
1288350,1
1031350,1
1406010,1
1412350,1
1447470,1
1550180,1
1409390,1
1218820,0
1537000,0
1280760,0
1145510,0
1337100,0
1144440,0
1432450,1
1190080,0
1484130,1
1365650,0
1634790,1
1487750,1
1283730,1
1055220,0
1444030,1
1311460,1
1149230,0
1198480,0
1281210,1
1474600,1
1374760,0
1349850,1
1083900,1
1232360,1
1295420,1
1627620,1
1567370,1
1204840,0
1440750,1
1224510,0
1252630,0
1147660,1
1171670,0
1133230,0
1264340,1
1542850,1
1485760,1
1465320,0
1463890,0
1372740,1
1295480,1
1567660,1
1062470,0
1190860,0
1420740,1
1482120,0
1212450,1
1259920,1
1239190,1
1315040,1
1222710,0
1292950,1
1408030,1
1536190,0
1256310,1
1328980,0
1340550,0
1436450,0
1325270,0
1374790,1
1416310,1
1390410,0
1349290,1
1383640,1
1146160,0
1177600,1
1452040,0
1306850,1
1283760,1
1318090,0
1423860,1
1118760,0
1273400,0
1241260,0
1173620,0
1114970,0
1428240,1
1180680,0
1335830,0
1185040,0
1262960,1
1175890,1
1221970,0
1302990,1
1209990,1
1324840,1
1285970,0
1239790,0
1521640,1
1285760,1
1607890,1
1135590,0
1522930,1
1305710,1
1147550,1
1320660,0
1196600,0
1144390,0
1545440,0
1333850,1
1251970,0
1277380,0
1216920,0
1180510,1
1447520,0
1440560,1
1142900,0
1146600,1
1279740,0
1200920,0
1139740,0
1135220,0
1180780,0
1260420,0
1245420,1
1401570,0
1421400,1
1477040,1
1223660,0
1411260,0
1385700,1
1089680,0
1283560,0
1405570,0
1276810,1
1316780,0
1362780,1
1330020,0
1181330,0
1151260,0
1559800,1
1449510,1
1212490,1
1518810,0
1247100,1
1421920,1
1318730,0
1267550,0
1569090,1
1403880,0
1372930,0
1228990,0
1257570,1
1364960,1
1432100,1
1379990,0
1456620,1
1512350,1
1331400,0
1215820,1
1374180,0
1509840,1
1425980,1
1241640,0
1224780,0
1481830,1
1371000,1
1005200,0
1273040,0
1314790,1
1250360,0
1217690,0
1056700,0
1290310,0
1137470,0
1263840,0
1233530,0
1326470,1
1161860,1
1448880,0
1408160,1
1666260,1
1264790,0
1490700,1
1376060,1
1322060,0
1263640,1
1353660,0
1315330,0
1315610,1
1419770,1
1426840,1
1184240,0
1364310,1
1260070,1
1233100,1
1350200,1
1344060,1
1337400,0
1213540,1
1321760,0
1439620,1
1248680,0
1403550,1
1374140,1
1050810,0
1217950,1
1320850,0
1511960,1
1493060,1
1420530,1
1222960,1
1356440,1
1295070,1
1307140,1
1346480,1
1242210,0
1241050,0
1468520,1
1102000,0
1202170,0
1110330,0
1406610,1
1271450,1
1266940,1
1465990,1
1472420,1
1342760,0
1094430,1
1197570,0
1108580,1
1304810,1
1414140,1
1265000,0
1226990,0
1461310,1
1123630,0
1445790,1
1172730,0
1179320,0
1246170,0
1319650,0
1434270,1
1469250,1
1302480,1
1507300,1
1273280,0
1342250,0
1138930,0
1548730,1
1242240,0
1493070,1
1280120,0
1242640,0
1219220,0
1307290,1
1471620,1
1097000,0
1214700,0
1317830,1
1419860,1
1236540,1
1460470,1
1351490,1
1325040,1
1530210,1
1130610,0
1464570,1
1405250,0
1238700,0
1388210,1
1364380,1
1396210,1
1402040,1
1178320,1
1317340,0
1219850,0
1382420,0
1385090,1
1100860,0
1411790,1
1469920,1
1242030,0
1483510,1
1461610,1
1244720,1
1347920,0
1127220,1
1192780,0
1232310,0
1293140,0
1463450,0
1230660,0
1368370,0
1562820,1
1212270,1
1291240,1
1299080,0
1409830,1
1159140,0
1423000,1
1229920,0
1421820,1
1120890,0
1456300,0
1238910,1
1515680,1
1258950,0
1107290,0
1424840,1
1437420,1
1418770,1
1441550,1
1292070,0
1154780,0
1352760,1
1520680,1
1253750,0
1301110,0
1398480,1
1321530,0
1428270,1
1180470,0
1224780,1
1083470,1
1185810,1
1187150,1
1317900,1
1189710,0
1254280,1
1330080,1
1300700,0
1474950,1
1196270,1
1278840,1
1242860,1
1472860,1
1397770,1
1284990,1
1296000,0
1215530,0
1080930,0
1385920,1
1252090,0
1264430,0
1225800,0
1343610,1
1141620,0
1219920,0
1321550,1
1207030,0
1508550,1
1314890,0
1318840,0
1311800,1
1268040,1
1493340,1
1248050,1
1322830,1
1397540,0
1373570,1
1323870,1
1305950,0
1285890,0
1255880,0
1219230,1
1175220,0
1607310,1
1325630,0
1241090,1
1187430,0
1212750,1
1379940,1
1227780,0
1480660,1
1233210,0
1320430,1
1223250,0
1570360,1
1277600,0
1343680,1
1171460,0
1418530,1
1405360,1
1425060,0
1338990,0
1310530,1
992326,0
1129140,0
1270920,1
1580030,1
1189520,0
1260070,0
1431480,1
1341140,0
1436500,1
1298680,0
1118540,0
1517780,1
985800,0
1334090,1
1316290,1
1247810,1
1364610,1
1201600,0
1616970,1
1208820,0
1296610,0
1483300,1
1063460,0
1398020,1
1284010,1
1165260,0
1292320,0
1620890,1
1397300,1
1433080,1
1278260,1
1258120,0
1281370,0
1329790,1
1259370,0
1319620,0
1216750,0
1216140,0
1249750,0
1431860,1
1206860,0
1237510,0
1198160,1
1379490,0
1280080,0
1284190,1
1173260,1
1602130,1
1389060,1
1186990,1
1234570,1
1202430,1
1247330,1
1171620,0
1278380,0
1415480,1
1548270,1
1456600,1
1237740,0
1288140,0
1194660,1
1271850,0
1694810,1
1287690,1
1260750,0
1095790,1
1561700,1
1470420,1
1535730,1
1340910,0
1390880,1
1353410,0
1423140,1
1242830,0
1131970,0
1402400,0
1163920,0
1408950,1
1322330,0
1307680,1
1217300,0
1589040,1
990934,0
1293910,0
1325060,1
1477780,0
1231730,0
1469660,0
1270280,1
1194540,1
1307910,1
1197780,0
1521650,1
1522260,1
1343270,1
1382960,1
1345510,0
1530790,1
1097290,0
1485260,1
1340360,0
1217800,1
1377490,1
1275020,1
1526280,1
1492210,1
1347920,0
1285000,0
1230390,0
1472200,1
1507700,1
1277290,0
1289550,0
1509500,1
1197540,1
1250540,0
1359830,1
1329950,0
1333610,1
1177020,0
1198340,1
1206620,1
1124420,0
1321030,0
1213550,0
1650820,1
1376280,1
1252190,0
1439680,1
1377220,1
1348520,0
1336200,0
1500090,1
1253890,0
1153200,0
1297350,0
1090380,0
1272280,1
1502040,1
1182660,0
1250220,1
1355830,1
1310690,1
1370400,1
1310310,1
1235930,0
1237540,1
1223160,0
1350430,1
1099880,0
1497060,0
1329040,0
1372310,1
1430250,1
1150880,0
1302150,0
1386200,1
1179740,1
1149150,1
1395100,1
1281000,0
1421420,1
1104030,0
1159670,0
1207440,0
1403870,1
1409370,1
1417410,1
1445260,0
1403950,1
1284610,1
1318430,0
1334190,0
1320900,0
1079930,0
1257540,0
1286260,0
1151740,0
1291390,0
1305780,1
1324430,1
1196140,0
1209560,0
1258180,0
1074900,0
1191140,0
1430070,1
1180600,0
1202810,1
1498580,1
1367830,1
1100520,0
1294920,1
1525120,1
1274180,0
1120380,1
1200690,0
1430080,1
1217930,0
1244590,1
1274500,1
1426380,0
1399960,1
1378880,0
1148010,0
1223520,0
1139290,0
1302540,0
1369970,0
1552430,1
1215700,0
1306930,1
1409920,1
1302250,1
1404600,1
1270640,1
1105360,0
1308510,1
1193260,1
1339400,1
1436420,1
1156680,0
1332120,1
1350640,0
1151480,0
1267370,0
1155020,1
1266950,0
1412400,1
1383790,0
1250450,0
1280760,1
1310490,0
1171880,1
1654270,1
1468470,1
1193200,0
1186000,0
1270290,0
1375100,1
1507750,0
1235080,0
1215180,0
1286120,1
1302200,1
1336020,1
1193980,0
1246270,0
1161710,0
1305640,1
1182300,0
1439540,1
1199730,0
1381150,1
1244250,0
1381500,1
1361650,1
1378860,1
1242300,0
1151160,1
1207800,0
1296550,0
1356130,0
1257360,0
1237190,0
1317250,0
1393380,1
1264460,0
1266420,1
1350120,1
1076820,0
1329050,1
1464690,1
1295220,1
1219240,0
1549180,1
1174090,0
1150700,0
1480960,1
1388940,0
1281340,0
1330020,1
1429930,1
1454340,1
1212900,0
1398880,1
1315770,0
1255580,0
1289090,0
1370050,1
1336610,0
1338140,1
1493140,1
1152170,1
1349670,1
1327900,1
1470420,1
1224460,0
1458990,0
1277710,0
1306600,1
1250380,0
1213820,0
1094430,0
1172190,0
1194560,1
1590040,1
1127370,0
1388310,0
1354500,1
1590010,1
1325000,1
1174210,0
1396260,1
1476900,1
1197600,0
1356650,0
1528420,1
1406740,1
1320220,1
1184360,0
1531400,1
1310760,1
1160910,0
1249780,1
1346380,1
1434290,1
1131780,0
1469500,1
1152870,0
1156120,0
1185310,1
1433110,1
1346480,0
1196360,0
1443020,1
1398560,1
1315990,1
1215040,1
1116980,0
1175600,0
1175500,0
1246530,0
1326650,0
1212760,0
1227540,0
1455870,0
1021830,0
1265030,1
1116060,0
1346920,1
1265400,1
1543400,1
1371680,1
1298740,0
1238140,0
1257400,0
1337510,1
1311940,1
1171880,0
1341040,0
1186020,0
1374350,0
1446090,1
1283080,0
1353670,1
1141580,1
1396290,1
1321450,0
1341370,1
1255390,1
1290160,1
1318050,1
1364180,0
1432100,0
1222140,0
1050680,0
1234210,1
1429470,0
1151330,0
1010120,0
1276530,1
1305200,1
1246440,1
1165780,0
1290170,1
1489530,0
1324130,0
1131430,0
1363350,0
1474490,1
1484820,1
1210540,0
1433080,1
1507160,1
1222780,1
1429410,1
1282780,0
1666660,1
1159760,0
1485670,1
1301130,0
1269070,0
1219820,1
1108310,0
1462930,1
1292440,0
1363230,0
1157760,0
1231540,0
1392160,1
1285410,1
1359950,1
1168210,1
1302900,1
1241710,1
1413340,1
1334770,1
1285090,0
1295960,0
1407580,1
1234960,0
1404260,1
1373230,1
1390290,0
1538020,1
1463360,1
1196140,0
1073310,0
1219830,0
1166800,0
1191010,0
1616380,1
1287180,0
1296360,0
1192730,0
1441230,1
1294510,1
1436650,1
1330090,1
1415540,1
1304060,0
1376540,1
1096180,0
1463050,0
1158530,0
1221200,0
1434880,0
1169720,1
1136770,0
1240990,1
1481280,1
1199590,0
1463580,1
1336610,1
1279740,1
1455560,1
1234920,0
1206890,1
1471410,1
1245370,1
1274980,0
1278910,1
1228510,1
1162500,0
1287510,0
1386860,1
1559510,1
1145700,0
1141380,1
1624910,1
1444740,1
1254650,0
1144580,0
1136160,0
1327630,0
1262010,0
1385010,1
1554000,1
1213850,0
1333120,1
1542910,1
1232250,1
1273360,0
1275720,0
1427470,0
1383390,1
1224910,0
1312650,1
1431560,1
1238120,0
1510400,1
1312170,1
1350180,1
1352920,0
1185730,0
1487460,1
1332640,1
1334010,0
1440950,1
1283020,1
1105780,0
1081400,0
1433440,0
1133780,0
1280640,1
1418400,1
1197810,0
1528800,1
1438810,1
1247700,0
1409390,0
1378920,1
1288440,1
1479410,1
1284130,0
1344660,1
1640140,1
1374280,0
1276940,0
1209340,0
1395720,1
1143130,0
1557980,1
1035420,0
1159000,0
1301630,1
1501230,1
1156760,0
1341580,1
1449960,1
1297320,0
1396140,0
1437280,1
1463430,1
1279890,1
1257940,0
1322840,1
1280010,0
1304070,0
1334900,1
1092360,0
1129430,0
1311600,0
1261500,0
1278510,0
1369440,1
1271480,1
1118730,0
1247430,0
1195030,1
1218420,1
1428340,1
1486830,1
1260970,0
1206060,1
1276850,0
1260800,0
1354160,0
1396080,1
1253830,0
1215920,0
1367910,0
1220940,1
1484610,1
1330190,0
1204120,1
1362100,1
1157380,1
1396620,0
1326780,0
1592780,1
1138140,0
1377370,1
1609660,1
1422490,1
1201540,0
1281720,0
1134340,0
1325460,1
1448510,1
1163950,0
1441160,1
1336140,1
1321620,1
1488490,1
1287540,0
1192130,0
1324740,1
1166140,1
1227410,0
1226450,0
1145830,1
1312640,0
1267130,0
1186000,
1377470,1
1186660,0
1146630,0
1030630,0
1166150,0
1273570,1
1165180,0
1278890,0
1216060,0
1562570,1
1248750,0
1282770,0
1408910,1
1162550,0
1303490,0
1296280,1
1300750,0
1158430,0
1555200,1
1089010,0
1216920,1
1395390,1
1401800,0
1381100,1
1036040,1
1665860,1
1332980,0
1277500,1
1319080,0
1205150,0
1481060,0
1371630,1
1252110,0
1615290,1
1184620,0
1432270,0
1611020,1
1458450,1
1237640,0
1267810,0
1250370,0
1227780,0
1493240,1
1271460,0
1041250,1
1107250,0
1479710,1
1373570,1
1275740,1
1409000,1
1370830,1
1162570,1
1354730,0
1129370,0
1458060,0
1124380,0
1320050,1
1297540,0
1395790,0
1249240,0
1414930,1
1384730,0
1237870,1
1423030,1
1255700,0
1344920,1
1435980,1
1262360,1
1254580,0
1526560,0
1239670,1
1518380,1
1415300,0
1320280,1
1324770,0
1172560,1
1643410,1
1497990,1
1375490,1
1353240,0
1116950,0
1147380,0
1285140,0
1361290,0
1265450,1
1296610,0
1278420,0
1162450,0
1213750,1
1247840,1
1437600,1
1294080,0
1343620,0
1501700,0
1485730,1
1374940,1
1160240,0
1322500,1
1390170,1
1289740,1
1135430,0
1392010,1
1561060,1
1382820,1
1287010,0
1513550,1
1473630,1
1320970,0
1375140,1
1182030,0
1511620,1
1370980,1
1294680,1
1263900,1
1377920,0
1638010,1
1120230,0
1247690,0
1441550,1
1380870,1
1300680,0
1507270,0
1470580,1
1206930,0
1249560,1
1367240,1
1410080,1
1239000,0
1168250,0
1378960,1
1331880,0
1415350,1
1337790,0
1086400,0
1142080,0
1445160,1
1320080,1
1313350,1
1182620,1
1373970,1
1403060,1
1524180,1
1297910,0
1380890,1
1418250,0
1295110,0
1240090,1
1263670,0
1239440,0
1266320,1
1388190,1
1139240,0
1252700,1
1320640,1
1490890,0
1164030,0
1376150,1
1401120,0
1419120,1
1095450,0
1206430,0
1461070,1
1359270,0
1214140,1
1169390,0
1220030,0
1334320,0
1374260,1
1145030,0
1426110,1
1159000,0
1116210,0
1381810,1
1262240,1
1293510,1
1404150,0
1234770,1
1348300,1
1257640,0
1406250,1
1305860,0
1245930,1
1648390,1
1336060,1
1212770,1
1194130,0
1185960,1
1151060,0
1393060,1
1266490,1
1255510,1
1270780,0
1116590,0
1235350,0
1704600,1
1371500,1
1275730,1
1513620,1
1517670,1
1319480,0
1329720,0
1138260,0
1380070,1
1482650,1
1311460,1
1204930,0
1184970,0
1235100,0
1091630,0
1291800,1
1169590,0
1295480,0
1301550,1
1390800,1
1315190,1
1196480,0
1500180,1
1250480,1
1272360,0
1020320,1
1294700,1
1197000,0
1312720,1
1266560,0
1155240,1
1517910,1
1319880,0
1123490,0
1506610,0
1303200,0
1492570,1
998107,0
1173860,1
1349440,1
1415280,1
1435640,1
1217780,1
1362990,1
1415770,1
1397610,1
1252480,0
1266290,0
1410010,1
1334260,1
1496480,1
1356120,1
1399580,1
1217150,0
1181610,0
1474430,1
1511870,1
1208150,1
1306580,0
1525480,1
1148100,1
1149870,1
1206040,1
1294180,1
1390040,0
1248540,1
1142680,1
1257440,0
1492480,1
1256870,1
1273000,0
1441010,1
1317360,0
1270010,1
1338680,0
1302850,0
1412270,1
1219180,1
1452310,1
1188300,1
1229370,0
1200860,1
1163380,0
1216380,1
1197550,0
1224700,0
1271970,1
1407760,1
1133330,1
1305750,0
1238380,0
1130030,0
1271400,0
1077830,0
1404980,1
1267240,0
1331640,1
1339520,1
1208200,1
1134390,0
1464380,0
1481910,1
1235620,1
1191140,0
1184720,0
1295860,0
1377170,1
1356160,0
1353780,0
1289000,0
1033770,1
1451590,1
1377990,1
1544290,0
1306220,0
1361290,1
1175050,0
1132540,0
1105180,0
1317550,0
1173270,1
1344660,1
1239110,0
1301820,0
1205600,1
1203640,1
1368650,0
1387360,1
1277910,1
1314410,1
1637710,1
1258660,0
1306660,1
1249340,0
1224070,0
1258500,0
1433420,1
1295420,1
1428660,1
1240330,0
1295890,1
1289730,1
1366710,0
1285010,1
1284010,1
1319460,0
1575360,1
1266580,1
1371240,0
1198150,1
1322850,0
1328010,1
1171700,0
1370600,0
1258070,0
1244630,1
1591420,1
1623460,1
1433210,1
1285170,0
1243180,0
1254770,0
1530890,1
1230620,0
1334020,1
1173270,0
1121590,0
1541400,1
1219420,1
1330280,1
1065850,0
1227000,0
1339240,1
1004310,0
1471640,1
1025050,0
1372170,1
1223670,0
1522860,1
1251100,1
1275040,0
1450150,0
1381040,0
1476400,1
1132760,0
1268880,1
1512800,1
1181890,1
1246280,0
1485340,1
1208420,1
1296840,0
1330600,1
1161100,0
1287710,0
1427340,1
1113790,1
1214870,0
1570740,1
1053920,0
1208590,0
1519570,1
1417670,1
1441870,1
1399670,0
1141260,0
1443580,1
1485050,1
1311660,1
1641040,1
1260300,1
1393130,0
1387610,1
1328180,1
1246740,0
1095730,0
1190150,0
1243540,1
1295850,1
1405520,0
1207550,0
1394260,0
1350770,1
1261400,1
1201970,0
1414860,1
1558040,1
1241920,1
1217010,0
1433240,0
1287510,1
1078200,1
1238800,0
1127770,0
1147070,0
1302110,0
1215130,0
1441360,1
1188220,0
1334740,1
1243380,1
1318430,1
1245660,0
1626880,1
1418720,0
1249550,0
1266570,0
1263810,0
1181720,0
1353980,0
1306670,0
1310690,0
1080100,1
1233630,0
1219480,1
1372150,1
1463200,1
1382670,0
1376420,1
1324560,1
1458860,0
1256830,1
1475890,0
1128420,0
1266220,0
1219780,0
1278660,1
1303260,0
1120090,1
1375270,1
1513460,0
1158760,1
1218750,1
1320330,1
1384980,0
1282040,1
1380560,0
1467900,1
1445160,0
1444460,0
1156540,0
1363880,1
1200640,1
1444200,1
1353760,0
1271630,0
1205040,1
1382040,0
1189400,0
1294590,0
1343620,1
1530410,1
1168230,0
1239250,0
1295450,0
1217900,0
1335150,1
1426890,1
1337300,0
1565580,1
1280220,0
1337390,1
1299290,0
1331060,0
1376230,1
1482630,1
1348960,1
1524280,1
1431480,1
1324490,0
1284750,1
1492460,1
1056430,0
1088460,0
1328840,0
1417400,1
1209530,1
1415760,1
1592340,1
1590110,1
1445720,1
1322670,1
1076080,0
1450340,1
1543160,1
1367190,1
1209040,0
1452030,1
1194660,0
1284630,1
1271710,0
1149850,0
1455670,1
1247370,0
1249340,0
1241850,0
1309710,1
1191540,
1251360,1
1187460,0
1297200,0
1354820,1
1216690,0
1268410,0
1543010,1
1350540,1
1267080,1
1237020,1
1165740,0
1265340,0
1174300,0
1143280,0
1507060,1
1148380,1
1375880,1
1127510,0
1332150,1
1334480,0
1109650,0
1339700,0
1392100,1
1417130,0
1358830,1
1289680,0
1627890,1
1376040,1
1362890,1
1158920,0
1048700,0
1404330,1
1311010,0
1507340,0
1303480,0
1217830,1
1391480,1
1245200,0
1431890,1
1348830,0
1117260,0
1052340,0
1191030,0
1400420,1
1149580,0
1089380,0
1589810,1
1340630,1
1416880,0
1540270,1
1254320,1
1298900,1
1347360,0
1140960,0
1557460,1
1333760,0
1185820,0
1545240,1
1303800,0
1316480,0
1249770,0
1313380,1
1423240,1
1415390,0
1475290,1
1254610,1
1403980,1
1367250,1
1077690,0
1245660,0
1240720,0
1325300,1
1171760,0
1180480,0
1208060,0
1347570,0
1341260,0
1168220,0
1362410,1
1176840,1
1256970,0
1247940,0
1095800,0
1310540,0
1414690,1
1204200,0
1111820,0
1081420,1
1235300,1
1180130,0
1311330,0
1373110,1
1298870,1
1436620,1
1420870,1
1561940,1
1178740,0
1270380,0
1056730,1
1264060,1
1317530,1
1463080,1
1418280,1
1127140,0
1564880,1
1031380,0
1296860,0
1133620,0
1312070,1
1506760,1
1411430,1
1408680,0
1418430,1
1296900,
1125180,0
1303510,0
1216100,0
1345890,1
1290280,1
1406380,1
1027710,0
1237050,0
1111950,0
1333420,1
1518510,1
1244740,1
1370540,1
1401580,1
1414800,0
1290890,1
1408530,1
1337270,1
1347140,0
1440380,1
1286540,0
1266200,1
1411140,1
1232780,0
1092370,0
1285500,0
1222170,0
1221190,0
1384700,1
1028470,0
1260160,0
1399100,0
1094670,0
1458060,0
1273880,0
1101450,0
1157250,0
1152610,0
1137700,0
1180610,0
1190530,0
1304060,1
1260420,0
1238170,1
1207350,1
1319130,0
1193200,0
1366670,1
1219830,0
1236710,0
1199100,1
1247610,0
1398810,1
1652800,1
1442910,1
1307780,0
1264200,1
1362570,1
1198490,0
1198000,0
1180160,0
1131130,1
1247060,0
1568870,1
1412480,1
1069770,0
1130560,0
1221600,0
1323640,1
1286830,0
1461540,1
1509370,1
1188360,1
1310300,1
1239990,0
1270350,0
1131350,0
1353270,0
1189260,0
1108390,1
1361760,0
1303140,0
1495760,1
1236200,0
1208200,0
1294640,1
1439890,1
1214310,0
1358740,1
1306670,1
1566900,1
1419980,1
1405130,1
1371530,1
1265230,0
1091570,1
1472510,0
1449070,1
1264500,0
1362020,0
1429030,1
1572780,1
1105410,1
1311520,0
1263310,1
1241180,1
1216340,0
1418090,0
1267730,1
1523400,1
1324000,1
1200780,0
1119710,0
1311390,1
1294770,0
1166030,0
1575930,1
1322010,1
1192930,0
1522840,1
1408960,1
1486010,1
1261420,1
1331030,1
1332680,1
1367210,1
1216400,0
1370750,1
1296360,0
1117470,0
1125390,0
1101430,0
1336730,1
1134230,0
1355990,1
921620,0
1188750,1
1399720,1
1266140,1
1445960,1
1509190,0
1475380,1
1352030,1
1339520,1
1343190,0
1347440,0
1241130,0
1261120,1
1477830,1
1219560,1
1337350,1
1452030,1
1442230,0
1212960,1
1462880,1
1476980,1
1369060,1
1357560,0
1207120,0
1538740,1
1312310,0
1268110,0
1658360,1
1391470,1
1324620,1
1174100,0
1172670,0
1250200,0
1302390,1
1418710,0
1467450,1
1270260,1
1338520,1
1355880,0
1284620,0
1324470,1
1566290,1
1124860,0
1359550,1
1062560,0
1526740,1
1182030,0
1240510,0
1487380,1
1146690,1
1226510,0
1203330,0
1301890,0
1273940,1
1337140,1
1236840,0
1338810,1
1317290,0
1533680,1
1412880,1
1363350,1
1198040,0
1163510,1
1276500,0
1178620,0
1301960,0
1207410,1
1087390,0
1285170,1
1219000,1
1182330,0
1227610,0
1259500,0
1317430,1
1267950,0
1171660,0
1270900,0
1672110,1
1097320,1
1327240,0
1381280,1
1322450,0
1417790,1
1188660,1
1106270,0
1330470,1
1132560,0
1374490,1
1419870,1
1205070,0
1583990,1
1311180,1
1291370,0
1307950,0
1187870,1
1291300,0
1326080,0
1317080,1
1406650,1
1220390,0
1274930,1
1515580,0
1345500,1
1227290,0
1396110,0
1225700,0
1491830,1
1554990,1
1364950,0
1495780,1
1299500,1
1570640,1
1318770,1
1506950,1
1364880,0
1515690,1
1465110,1
1132440,0
1273500,0
1376990,0
1143050,0
1311020,1
1141230,0
1305850,1
1372560,1
1406480,1
1465060,1
1509170,1
1226530,0
1481220,1
1173090,0
1505170,1
1174260,1
1517350,1
1231110,1
1309150,1
1572980,1
1406790,1
1521230,1
1337380,0
1094210,0
1208970,1
1269410,1
1297470,0
1442680,1
1555840,1
1422960,1
1365840,1
1209750,0
1454860,1
1169670,0
1530860,0
1117290,0
1281120,1
1234130,0
1391300,0
1358210,0
1247610,0
1335780,0
1624850,1
1411450,1
1317200,1
1296930,0
1312850,0
1576450,1
