-2.59608306027011,0
-2.78534025132295,0
-2.84422775836641,1
-2.56500978603821,1
-2.12033525766041,0
-2.23656905018894,0
-2.15910661248864,0
-2.07080746070592,0
-2.16223721877912,0
-2.09432714386259,0
-2.16231749073529,0
-2.31708182222355,0
-2.43676730886722,0
-2.0298687630612,0
-2.27550094892951,1
-2.2378534014876,1
-2.19603171232505,1
-2.36404091658073,1
-2.25607513553731,1
-2.07177072417991,1
-2.3536858342353,1
-2.47706383086261,1
-2.07120882048675,1
-2.12330532003856,1
-1.53242345069981,0
-1.66583544184788,0
-1.68140820134411,0
-1.94574375299912,0
-1.56621794424574,0
-1.55971591579628,0
-1.71335643989822,0
-1.68349527220443,0
-1.94108797954148,0
-1.62280967334285,0
-1.63436883503077,0
-1.83264056676107,0
-1.63709808154042,0
-1.96276140770633,0
-1.8377779719557,0
-1.66752115292737,0
-1.88553978587453,0
-1.71142991295024,0
-1.51211464578978,0
-1.74442168693451,0
-1.54020983044792,0
-1.61887634749071,0
-1.68566261502091,0
-1.6295525176608,0
-1.88602141761153,0
-1.55570231798798,0
-1.72997273482461,0
-1.52303163182837,0
-1.93747574151401,0
-1.77339986311047,0
-1.5284098528915,0
-1.78568147240389,0
-1.74618766997016,0
-1.50127793170736,0
-1.86771941160566,0
-1.54871865780153,0
-1.59896890236151,0
-1.67129393486718,0
-1.76095770990473,0
-1.93570975847835,0
-1.74851555669898,0
-1.55040436888102,0
-1.92527440417676,0
-1.71560405467087,0
-1.58556348568177,0
-1.99856270015642,0
-1.69071974825938,0
-1.74410059910984,0
-1.87365953636195,0
-1.80029096842612,0
-1.51412144469393,0
-1.59126279456957,0
-1.79908688908363,0
-1.78576174436006,0
-1.55112681648651,0
-1.69168301173337,0
-1.76649647488019,0
-1.75871009513208,0
-1.84580516757231,1
-1.61783281206055,1
-1.85367181927659,1
-1.76914544943367,1
-1.65556063145862,1
-1.50593370516499,1
-1.85712351339173,1
-1.75822846339508,1
-1.56083972318261,1
-1.61373894229608,1
-1.89942683429127,1
-1.88417516261971,1
-1.56316760991143,1
-1.87357926440578,1
-1.65708579862578,1
-1.79210322889718,1
-1.68100684156328,1
-1.74594685410166,1
-1.8280650652596,1
-1.59575802411487,1
-1.71030610556391,1
-1.97624709634224,1
-1.51516498012409,1
-1.56742202358823,1
-1.55449823864549,1
-1.61783281206055,1
-1.53916629501776,1
-1.69794422431433,1
-1.50561261734033,1
-1.66182184403958,1
-1.67057148726169,1
-1.89404861322814,1
-1.8706894739838,1
-1.98395320413419,1
-1.74369923932901,1
-1.59471448868471,1
-1.69690068888417,1
-1.84411945649282,1
-1.56629821620191,1
-1.69505443389235,1
-1.83352355827889,1
-1.67659188397414,1
-1.50649560885815,1
-1.76593457118703,1
-1.54727376259054,1
-1.52696495768051,1
-1.76240260511572,1
-1.51339899708844,1
-1.50095684388269,1
-1.71022583360774,1
-1.59928999018618,1
-1.62995387744163,1
-1.62698381506349,1
-1.53186154700664,1
-1.93193697653855,1
-1.80029096842612,1
-1.85447453883825,1
-1.78937398238753,1
-1.34201837067379,0
-1.39299106283927,0
-1.14109766439001,0
-1.46338956839695,0
-1.47454737030404,0
-1.21366351276418,0
-1.4218086951029,0
-1.34627278435059,0
